Entity,Code,Day,Total confirmed cases of COVID-19 (Johns Hopkins),Total confirmed cases of COVID-19 (WHO),Total confirmed cases of COVID-19,142582-annotations
Mauritius,MUS,3/9/2020,0,,,
Mauritius,MUS,3/10/2020,0,,,
Mauritius,MUS,3/11/2020,0,,,
Mauritius,MUS,3/12/2020,0,,,
Mauritius,MUS,3/13/2020,0,,,
Mauritius,MUS,3/14/2020,0,,,
Mauritius,MUS,3/15/2020,0,,,
Mauritius,MUS,3/16/2020,0,,,
Mauritius,MUS,3/17/2020,0,,,
Mayotte,MYT,1/22/2020,0,,,
Mayotte,MYT,1/23/2020,0,,,
Mayotte,MYT,1/24/2020,0,,,
Mayotte,MYT,1/25/2020,0,,,
Mayotte,MYT,1/26/2020,0,,,
Mayotte,MYT,1/27/2020,0,,,
Mayotte,MYT,1/28/2020,0,,,
Mayotte,MYT,1/29/2020,0,,,
Mayotte,MYT,1/30/2020,0,,,
Mayotte,MYT,1/31/2020,0,,,
Mayotte,MYT,2/1/2020,0,,,
Mayotte,MYT,2/2/2020,0,,,
Mayotte,MYT,2/3/2020,0,,,
Mayotte,MYT,2/4/2020,0,,,
Mayotte,MYT,2/5/2020,0,,,
Mayotte,MYT,2/6/2020,0,,,
Mayotte,MYT,2/7/2020,0,,,
Mayotte,MYT,2/8/2020,0,,,
Mayotte,MYT,2/9/2020,0,,,
Mayotte,MYT,2/10/2020,0,,,
Mayotte,MYT,2/11/2020,0,,,
Mayotte,MYT,2/12/2020,0,,,
Mayotte,MYT,2/13/2020,0,,,
Mayotte,MYT,2/14/2020,0,,,
Mayotte,MYT,2/15/2020,0,,,
Mayotte,MYT,2/16/2020,0,,,
Mayotte,MYT,2/17/2020,0,,,
Mayotte,MYT,2/18/2020,0,,,
Mayotte,MYT,2/19/2020,0,,,
Mayotte,MYT,2/20/2020,0,,,
Mayotte,MYT,2/21/2020,0,,,
Mayotte,MYT,2/22/2020,0,,,
Mayotte,MYT,2/23/2020,0,,,
Mayotte,MYT,2/24/2020,0,,,
Mayotte,MYT,2/25/2020,0,,,
Mayotte,MYT,2/26/2020,0,,,
Mayotte,MYT,2/27/2020,0,,,
Mayotte,MYT,2/28/2020,0,,,
Mayotte,MYT,2/29/2020,0,,,
Mayotte,MYT,3/1/2020,0,,,
Mayotte,MYT,3/2/2020,0,,,
Mayotte,MYT,3/3/2020,0,,,
Mayotte,MYT,3/4/2020,0,,,
Mayotte,MYT,3/5/2020,0,,,
Mayotte,MYT,3/6/2020,0,,,
Mayotte,MYT,3/7/2020,0,,,
Mayotte,MYT,3/8/2020,0,,,
Mayotte,MYT,3/9/2020,0,,,
Mayotte,MYT,3/10/2020,0,,,
Mayotte,MYT,3/11/2020,0,,,
Mayotte,MYT,3/12/2020,0,,,
Mayotte,MYT,3/13/2020,0,,,
Mayotte,MYT,3/14/2020,0,,,
Mayotte,MYT,3/15/2020,1,1,,
Mayotte,MYT,3/16/2020,1,1,,
Mayotte,MYT,3/17/2020,1,1,,
Mexico,MEX,1/22/2020,0,,1,Oct 9: probable/earlier cases added
Mexico,MEX,1/23/2020,0,,1,Oct 9: probable/earlier cases added
Mexico,MEX,1/24/2020,0,,1,Oct 9: probable/earlier cases added
Mexico,MEX,1/25/2020,0,,1,Oct 9: probable/earlier cases added
Mexico,MEX,1/26/2020,0,,1,Oct 9: probable/earlier cases added
Mexico,MEX,1/27/2020,0,,1,Oct 9: probable/earlier cases added
Mexico,MEX,1/28/2020,0,,1,Oct 9: probable/earlier cases added
Mexico,MEX,1/29/2020,0,,1,Oct 9: probable/earlier cases added
Mexico,MEX,1/30/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,1/31/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/1/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/2/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/3/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/4/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/5/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/6/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/7/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/8/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/9/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/10/2020,0,,2,Oct 9: probable/earlier cases added
Mexico,MEX,2/11/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/12/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/13/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/14/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/15/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/16/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/17/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/18/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/19/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/20/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/21/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/22/2020,0,,3,Oct 9: probable/earlier cases added
Mexico,MEX,2/23/2020,0,,4,Oct 9: probable/earlier cases added
Mexico,MEX,2/24/2020,0,,4,Oct 9: probable/earlier cases added
Mexico,MEX,2/25/2020,0,,6,Oct 9: probable/earlier cases added
Mexico,MEX,2/26/2020,0,,6,Oct 9: probable/earlier cases added
Mexico,MEX,2/27/2020,0,,6,Oct 9: probable/earlier cases added
Mexico,MEX,2/28/2020,1,,11,Oct 9: probable/earlier cases added
Mexico,MEX,2/29/2020,4,2,14,Oct 9: probable/earlier cases added
Mexico,MEX,3/1/2020,5,2,15,Oct 9: probable/earlier cases added
Mexico,MEX,3/2/2020,5,5,15,Oct 9: probable/earlier cases added
Mexico,MEX,3/3/2020,5,5,16,Oct 9: probable/earlier cases added
Mexico,MEX,3/4/2020,5,5,19,Oct 9: probable/earlier cases added
Mexico,MEX,3/5/2020,5,5,22,Oct 9: probable/earlier cases added
Mexico,MEX,3/6/2020,6,5,24,Oct 9: probable/earlier cases added
Mexico,MEX,3/7/2020,6,5,24,Oct 9: probable/earlier cases added
Mexico,MEX,3/8/2020,7,7,25,Oct 9: probable/earlier cases added
Mexico,MEX,3/9/2020,7,7,29,Oct 9: probable/earlier cases added
Mexico,MEX,3/10/2020,7,7,31,Oct 9: probable/earlier cases added
Mexico,MEX,3/11/2020,8,7,42,Oct 9: probable/earlier cases added
Mexico,MEX,3/12/2020,12,11,70,Oct 9: probable/earlier cases added
Mexico,MEX,3/13/2020,12,12,98,Oct 9: probable/earlier cases added
Mexico,MEX,3/14/2020,26,26,159,Oct 9: probable/earlier cases added
Mexico,MEX,3/15/2020,41,41,209,Oct 9: probable/earlier cases added
Mexico,MEX,3/16/2020,53,53,245,Oct 9: probable/earlier cases added
Mexico,MEX,3/17/2020,82,53,314,Oct 9: probable/earlier cases added
Moldova,MDA,1/22/2020,0,,,
Moldova,MDA,1/23/2020,0,,,
Moldova,MDA,1/24/2020,0,,,
Moldova,MDA,1/25/2020,0,,,
Moldova,MDA,1/26/2020,0,,,
Moldova,MDA,1/27/2020,0,,,
Moldova,MDA,1/28/2020,0,,,
Moldova,MDA,1/29/2020,0,,,
Moldova,MDA,1/30/2020,0,,,
Moldova,MDA,1/31/2020,0,,,
Moldova,MDA,2/1/2020,0,,,
Moldova,MDA,2/2/2020,0,,,
Moldova,MDA,2/3/2020,0,,,
Moldova,MDA,2/4/2020,0,,,
Moldova,MDA,2/5/2020,0,,,
Moldova,MDA,2/6/2020,0,,,
Moldova,MDA,2/7/2020,0,,,
Moldova,MDA,2/8/2020,0,,,
Moldova,MDA,2/9/2020,0,,,
Moldova,MDA,2/10/2020,0,,,
Moldova,MDA,2/11/2020,0,,,
Moldova,MDA,2/12/2020,0,,,
Moldova,MDA,2/13/2020,0,,,
Moldova,MDA,2/14/2020,0,,,
Moldova,MDA,2/15/2020,0,,,
Moldova,MDA,2/16/2020,0,,,
Moldova,MDA,2/17/2020,0,,,
Moldova,MDA,2/18/2020,0,,,
Moldova,MDA,2/19/2020,0,,,
Moldova,MDA,2/20/2020,0,,,
Moldova,MDA,2/21/2020,0,,,
Moldova,MDA,2/22/2020,0,,,
Moldova,MDA,2/23/2020,0,,,
Moldova,MDA,2/24/2020,0,,,
Moldova,MDA,2/25/2020,0,,,
Moldova,MDA,2/26/2020,0,,,
Moldova,MDA,2/27/2020,0,,,
Moldova,MDA,2/28/2020,0,,,
Moldova,MDA,2/29/2020,0,,,
Moldova,MDA,3/1/2020,0,,,
Moldova,MDA,3/2/2020,0,,,
Moldova,MDA,3/3/2020,0,,,
Moldova,MDA,3/4/2020,0,,,
Moldova,MDA,3/5/2020,0,,,
Moldova,MDA,3/6/2020,0,,,
Moldova,MDA,3/7/2020,0,,,
Moldova,MDA,3/8/2020,1,1,1,
Moldova,MDA,3/9/2020,1,1,,
Moldova,MDA,3/10/2020,3,1,,
Moldova,MDA,3/11/2020,3,3,3,
Moldova,MDA,3/12/2020,3,4,4,
Moldova,MDA,3/13/2020,6,4,6,
Moldova,MDA,3/14/2020,12,8,8,
Moldova,MDA,3/15/2020,23,12,20,
Moldova,MDA,3/16/2020,23,23,23,
Moldova,MDA,3/17/2020,30,29,29,
Monaco,MCO,1/22/2020,0,,,
Monaco,MCO,1/23/2020,0,,,
Monaco,MCO,1/24/2020,0,,,
Monaco,MCO,1/25/2020,0,,,
Monaco,MCO,1/26/2020,0,,,
Monaco,MCO,1/27/2020,0,,,
Monaco,MCO,1/28/2020,0,,,
Monaco,MCO,1/29/2020,0,,,
Monaco,MCO,1/30/2020,0,,,
Monaco,MCO,1/31/2020,0,,,
Monaco,MCO,2/1/2020,0,,,
Monaco,MCO,2/2/2020,0,,,
Monaco,MCO,2/3/2020,0,,,
Monaco,MCO,2/4/2020,0,,,
Monaco,MCO,2/5/2020,0,,,
Monaco,MCO,2/6/2020,0,,,
Monaco,MCO,2/7/2020,0,,,
Monaco,MCO,2/8/2020,0,,,
Monaco,MCO,2/9/2020,0,,,
Monaco,MCO,2/10/2020,0,,,
Monaco,MCO,2/11/2020,0,,,
Monaco,MCO,2/12/2020,0,,,
Monaco,MCO,2/13/2020,0,,,
Monaco,MCO,2/14/2020,0,,,
Monaco,MCO,2/15/2020,0,,,
Monaco,MCO,2/16/2020,0,,,
Monaco,MCO,2/17/2020,0,,,
Monaco,MCO,2/18/2020,0,,,
Monaco,MCO,2/19/2020,0,,,
Monaco,MCO,2/20/2020,0,,,
Monaco,MCO,2/21/2020,0,,,
Monaco,MCO,2/22/2020,0,,,
Monaco,MCO,2/23/2020,0,,,
Monaco,MCO,2/24/2020,0,,,
Monaco,MCO,2/25/2020,0,,,
Monaco,MCO,2/26/2020,0,,,
Monaco,MCO,2/27/2020,0,,,
Monaco,MCO,2/28/2020,0,,,
Monaco,MCO,2/29/2020,1,,1,
Monaco,MCO,3/1/2020,1,1,1,
Monaco,MCO,3/2/2020,1,1,1,
Monaco,MCO,3/3/2020,1,1,,
Monaco,MCO,3/4/2020,1,1,,
Monaco,MCO,3/5/2020,1,1,,
Monaco,MCO,3/6/2020,1,1,,
Monaco,MCO,3/7/2020,1,1,,
Monaco,MCO,3/8/2020,1,1,,
Monaco,MCO,3/9/2020,1,1,,
Monaco,MCO,3/10/2020,1,1,,
Monaco,MCO,3/11/2020,1,1,,
Monaco,MCO,3/12/2020,2,1,,
Monaco,MCO,3/13/2020,2,1,,
Monaco,MCO,3/14/2020,2,2,,
Monaco,MCO,3/15/2020,2,2,7,
Monaco,MCO,3/16/2020,7,9,9,
Monaco,MCO,3/17/2020,7,9,9,
Mongolia,MNG,1/22/2020,0,,,
Mongolia,MNG,1/23/2020,0,,,
Mongolia,MNG,1/24/2020,0,,,
Mongolia,MNG,1/25/2020,0,,,
Mongolia,MNG,1/26/2020,0,,,
Mongolia,MNG,1/27/2020,0,,,
Mongolia,MNG,1/28/2020,0,,,
Mongolia,MNG,1/29/2020,0,,,
Mongolia,MNG,1/30/2020,0,,,
Mongolia,MNG,1/31/2020,0,,,
Mongolia,MNG,2/1/2020,0,,,
Mongolia,MNG,2/2/2020,0,,,
Mongolia,MNG,2/3/2020,0,,,
Mongolia,MNG,2/4/2020,0,,,
Mongolia,MNG,2/5/2020,0,,,
Mongolia,MNG,2/6/2020,0,,,
Mongolia,MNG,2/7/2020,0,,,
Mongolia,MNG,2/8/2020,0,,,
Mongolia,MNG,2/9/2020,0,,,
Mongolia,MNG,2/10/2020,0,,,
Mongolia,MNG,2/11/2020,0,,,
Mongolia,MNG,2/12/2020,0,,,
Mongolia,MNG,2/13/2020,0,,,
Mongolia,MNG,2/14/2020,0,,,
Mongolia,MNG,2/15/2020,0,,,
Mongolia,MNG,2/16/2020,0,,,
Mongolia,MNG,2/17/2020,0,,,
Mongolia,MNG,2/18/2020,0,,,
Mongolia,MNG,2/19/2020,0,,,
Mongolia,MNG,2/20/2020,0,,,
Mongolia,MNG,2/21/2020,0,,,
Mongolia,MNG,2/22/2020,0,,,
Mongolia,MNG,2/23/2020,0,,,
Mongolia,MNG,2/24/2020,0,,,
Mongolia,MNG,2/25/2020,0,,,
Mongolia,MNG,2/26/2020,0,,,
Mongolia,MNG,2/27/2020,0,,,
Mongolia,MNG,2/28/2020,0,,,
Mongolia,MNG,2/29/2020,0,,,
Mongolia,MNG,3/1/2020,0,,,
Mongolia,MNG,3/2/2020,0,,,
Mongolia,MNG,3/3/2020,0,,,
Mongolia,MNG,3/4/2020,0,,,
Mongolia,MNG,3/5/2020,0,,,
Mongolia,MNG,3/6/2020,0,,,
Mongolia,MNG,3/7/2020,0,,,
Mongolia,MNG,3/8/2020,0,,,
Mongolia,MNG,3/9/2020,0,,,
Mongolia,MNG,3/10/2020,1,1,1,
Mongolia,MNG,3/11/2020,1,1,,
Mongolia,MNG,3/12/2020,1,1,,
Mongolia,MNG,3/13/2020,1,1,,
Mongolia,MNG,3/14/2020,1,1,,
Mongolia,MNG,3/15/2020,1,1,1,
Mongolia,MNG,3/16/2020,1,1,,
Mongolia,MNG,3/17/2020,5,4,,
Montenegro,MNE,1/22/2020,0,,,
Montenegro,MNE,1/23/2020,0,,,
Montenegro,MNE,1/24/2020,0,,,
Montenegro,MNE,1/25/2020,0,,,
Montenegro,MNE,1/26/2020,0,,,
Montenegro,MNE,1/27/2020,0,,,
Montenegro,MNE,1/28/2020,0,,,
Montenegro,MNE,1/29/2020,0,,,
Montenegro,MNE,1/30/2020,0,,,
Montenegro,MNE,1/31/2020,0,,,
Montenegro,MNE,2/1/2020,0,,,
Montenegro,MNE,2/2/2020,0,,,
Montenegro,MNE,2/3/2020,0,,,
Montenegro,MNE,2/4/2020,0,,,
Montenegro,MNE,2/5/2020,0,,,
Montenegro,MNE,2/6/2020,0,,,
Montenegro,MNE,2/7/2020,0,,,
Montenegro,MNE,2/8/2020,0,,,
Montenegro,MNE,2/9/2020,0,,,
Montenegro,MNE,2/10/2020,0,,,
Montenegro,MNE,2/11/2020,0,,,
Montenegro,MNE,2/12/2020,0,,,
Montenegro,MNE,2/13/2020,0,,,
Montenegro,MNE,2/14/2020,0,,,
Montenegro,MNE,2/15/2020,0,,,
Montenegro,MNE,2/16/2020,0,,,
Montenegro,MNE,2/17/2020,0,,,
Montenegro,MNE,2/18/2020,0,,,
Montenegro,MNE,2/19/2020,0,,,
Montenegro,MNE,2/20/2020,0,,,
Montenegro,MNE,2/21/2020,0,,,
Montenegro,MNE,2/22/2020,0,,,
Montenegro,MNE,2/23/2020,0,,,
Montenegro,MNE,2/24/2020,0,,,
Montenegro,MNE,2/25/2020,0,,,
Montenegro,MNE,2/26/2020,0,,,
Montenegro,MNE,2/27/2020,0,,,
Montenegro,MNE,2/28/2020,0,,,
Montenegro,MNE,2/29/2020,0,,,
Montenegro,MNE,3/1/2020,0,,,
Montenegro,MNE,3/2/2020,0,,,
Montenegro,MNE,3/3/2020,0,,,
Montenegro,MNE,3/4/2020,0,,,
Montenegro,MNE,3/5/2020,0,,,
Montenegro,MNE,3/6/2020,0,,,
Montenegro,MNE,3/7/2020,0,,,
Montenegro,MNE,3/8/2020,0,,,
Montenegro,MNE,3/9/2020,0,,,
Montenegro,MNE,3/10/2020,0,,,
Montenegro,MNE,3/11/2020,0,,,
Montenegro,MNE,3/12/2020,0,,,
Montenegro,MNE,3/13/2020,0,,,
Montenegro,MNE,3/14/2020,0,,,
Montenegro,MNE,3/15/2020,0,,,
Montenegro,MNE,3/16/2020,0,,,
Montenegro,MNE,3/17/2020,2,,,
Montserrat,MSR,1/22/2020,0,,,
Montserrat,MSR,1/23/2020,0,,,
Montserrat,MSR,1/24/2020,0,,,
Montserrat,MSR,1/25/2020,0,,,
Montserrat,MSR,1/26/2020,0,,,
Montserrat,MSR,1/27/2020,0,,,
Montserrat,MSR,1/28/2020,0,,,
Montserrat,MSR,1/29/2020,0,,,
Montserrat,MSR,1/30/2020,0,,,
Montserrat,MSR,1/31/2020,0,,,
Montserrat,MSR,2/1/2020,0,,,
Montserrat,MSR,2/2/2020,0,,,
Montserrat,MSR,2/3/2020,0,,,
Montserrat,MSR,2/4/2020,0,,,
Montserrat,MSR,2/5/2020,0,,,
Montserrat,MSR,2/6/2020,0,,,
Montserrat,MSR,2/7/2020,0,,,
Montserrat,MSR,2/8/2020,0,,,
Montserrat,MSR,2/9/2020,0,,,
Montserrat,MSR,2/10/2020,0,,,
Montserrat,MSR,2/11/2020,0,,,
Montserrat,MSR,2/12/2020,0,,,
Montserrat,MSR,2/13/2020,0,,,
Montserrat,MSR,2/14/2020,0,,,
Montserrat,MSR,2/15/2020,0,,,
Montserrat,MSR,2/16/2020,0,,,
Montserrat,MSR,2/17/2020,0,,,
Montserrat,MSR,2/18/2020,0,,,
Montserrat,MSR,2/19/2020,0,,,
Montserrat,MSR,2/20/2020,0,,,
Montserrat,MSR,2/21/2020,0,,,
Montserrat,MSR,2/22/2020,0,,,
Montserrat,MSR,2/23/2020,0,,,
Montserrat,MSR,2/24/2020,0,,,
Montserrat,MSR,2/25/2020,0,,,
Montserrat,MSR,2/26/2020,0,,,
Montserrat,MSR,2/27/2020,0,,,
Montserrat,MSR,2/28/2020,0,,,
Montserrat,MSR,2/29/2020,0,,,
Montserrat,MSR,3/1/2020,0,,,
Montserrat,MSR,3/2/2020,0,,,
Montserrat,MSR,3/3/2020,0,,,
Montserrat,MSR,3/4/2020,0,,,
Montserrat,MSR,3/5/2020,0,,,
Montserrat,MSR,3/6/2020,0,,,
Montserrat,MSR,3/7/2020,0,,,
Montserrat,MSR,3/8/2020,0,,,
Montserrat,MSR,3/9/2020,0,,,
Montserrat,MSR,3/10/2020,0,,,
Montserrat,MSR,3/11/2020,0,,,
Montserrat,MSR,3/12/2020,0,,,
Montserrat,MSR,3/13/2020,0,,,
Montserrat,MSR,3/14/2020,0,,,
Montserrat,MSR,3/15/2020,0,,,
Montserrat,MSR,3/16/2020,0,,,
Montserrat,MSR,3/17/2020,0,,,
Morocco,MAR,1/22/2020,0,,,
Morocco,MAR,1/23/2020,0,,,
Morocco,MAR,1/24/2020,0,,,
Morocco,MAR,1/25/2020,0,,,
Morocco,MAR,1/26/2020,0,,,
Morocco,MAR,1/27/2020,0,,,
Morocco,MAR,1/28/2020,0,,,
Morocco,MAR,1/29/2020,0,,,
Morocco,MAR,1/30/2020,0,,,
Morocco,MAR,1/31/2020,0,,,
Morocco,MAR,2/1/2020,0,,,
Morocco,MAR,2/2/2020,0,,,
Morocco,MAR,2/3/2020,0,,,
Morocco,MAR,2/4/2020,0,,,
Morocco,MAR,2/5/2020,0,,,
Morocco,MAR,2/6/2020,0,,,
Morocco,MAR,2/7/2020,0,,,
Morocco,MAR,2/8/2020,0,,,
Morocco,MAR,2/9/2020,0,,,
Morocco,MAR,2/10/2020,0,,,
Morocco,MAR,2/11/2020,0,,,
Morocco,MAR,2/12/2020,0,,,
Morocco,MAR,2/13/2020,0,,,
Morocco,MAR,2/14/2020,0,,,
Morocco,MAR,2/15/2020,0,,,
Morocco,MAR,2/16/2020,0,,,
Morocco,MAR,2/17/2020,0,,,
Morocco,MAR,2/18/2020,0,,,
Morocco,MAR,2/19/2020,0,,,
Morocco,MAR,2/20/2020,0,,,
Morocco,MAR,2/21/2020,0,,,
Morocco,MAR,2/22/2020,0,,,
Morocco,MAR,2/23/2020,0,,,
Morocco,MAR,2/24/2020,0,,,
Morocco,MAR,2/25/2020,0,,,
Morocco,MAR,2/26/2020,0,,,
Morocco,MAR,2/27/2020,0,,,
Morocco,MAR,2/28/2020,0,,,
Morocco,MAR,2/29/2020,0,,,
Morocco,MAR,3/1/2020,0,,,
Morocco,MAR,3/2/2020,1,,,
Morocco,MAR,3/3/2020,1,1,1,
Morocco,MAR,3/4/2020,1,1,,
Morocco,MAR,3/5/2020,2,2,,
Morocco,MAR,3/6/2020,2,2,2,
Morocco,MAR,3/7/2020,2,2,,
Morocco,MAR,3/8/2020,2,2,,
Morocco,MAR,3/9/2020,2,2,,
Morocco,MAR,3/10/2020,3,2,,
Morocco,MAR,3/11/2020,5,3,,
Morocco,MAR,3/12/2020,6,5,5,
Morocco,MAR,3/13/2020,7,6,6,
Morocco,MAR,3/14/2020,17,7,7,
Morocco,MAR,3/15/2020,28,18,18,
Morocco,MAR,3/16/2020,29,28,28,
Morocco,MAR,3/17/2020,38,38,37,
Namibia,NAM,1/22/2020,0,,,
Namibia,NAM,1/23/2020,0,,,
Namibia,NAM,1/24/2020,0,,,
Namibia,NAM,1/25/2020,0,,,
Namibia,NAM,1/26/2020,0,,,
Namibia,NAM,1/27/2020,0,,,
Namibia,NAM,1/28/2020,0,,,
Namibia,NAM,1/29/2020,0,,,
Namibia,NAM,1/30/2020,0,,,
Namibia,NAM,1/31/2020,0,,,
Namibia,NAM,2/1/2020,0,,,
Namibia,NAM,2/2/2020,0,,,
Namibia,NAM,2/3/2020,0,,,
Namibia,NAM,2/4/2020,0,,,
Namibia,NAM,2/5/2020,0,,,
Namibia,NAM,2/6/2020,0,,,
Namibia,NAM,2/7/2020,0,,,
Namibia,NAM,2/8/2020,0,,,
Namibia,NAM,2/9/2020,0,,,
Namibia,NAM,2/10/2020,0,,,
Namibia,NAM,2/11/2020,0,,,
Namibia,NAM,2/12/2020,0,,,
Namibia,NAM,2/13/2020,0,,,
Namibia,NAM,2/14/2020,0,,,
Namibia,NAM,2/15/2020,0,,,
Namibia,NAM,2/16/2020,0,,,
Namibia,NAM,2/17/2020,0,,,
Namibia,NAM,2/18/2020,0,,,
Namibia,NAM,2/19/2020,0,,,
Namibia,NAM,2/20/2020,0,,,
Namibia,NAM,2/21/2020,0,,,
Namibia,NAM,2/22/2020,0,,,
Namibia,NAM,2/23/2020,0,,,
Namibia,NAM,2/24/2020,0,,,
Namibia,NAM,2/25/2020,0,,,
Namibia,NAM,2/26/2020,0,,,
Namibia,NAM,2/27/2020,0,,,
Namibia,NAM,2/28/2020,0,,,
Namibia,NAM,2/29/2020,0,,,
Namibia,NAM,3/1/2020,0,,,
Namibia,NAM,3/2/2020,0,,,
Namibia,NAM,3/3/2020,0,,,
Namibia,NAM,3/4/2020,0,,,
Namibia,NAM,3/5/2020,0,,,
Namibia,NAM,3/6/2020,0,,,
Namibia,NAM,3/7/2020,0,,,
Namibia,NAM,3/8/2020,0,,,
Namibia,NAM,3/9/2020,0,,,
Namibia,NAM,3/10/2020,0,,,
Namibia,NAM,3/11/2020,0,,,
Namibia,NAM,3/12/2020,0,,,
Namibia,NAM,3/13/2020,0,,,
Namibia,NAM,3/14/2020,2,,,
Namibia,NAM,3/15/2020,2,2,2,
Namibia,NAM,3/16/2020,2,2,2,
Namibia,NAM,3/17/2020,2,2,2,
Nepal,NPL,1/22/2020,0,,,
Nepal,NPL,1/23/2020,0,,,
Nepal,NPL,1/24/2020,0,,,
Nepal,NPL,1/25/2020,1,1,1,
Nepal,NPL,1/26/2020,1,1,1,
Nepal,NPL,1/27/2020,1,1,1,
Nepal,NPL,1/28/2020,1,1,1,
Nepal,NPL,1/29/2020,1,1,1,
Nepal,NPL,1/30/2020,1,1,1,
Nepal,NPL,1/31/2020,1,1,1,
Nepal,NPL,2/1/2020,1,1,1,
Nepal,NPL,2/2/2020,1,1,1,
Nepal,NPL,2/3/2020,1,1,1,
Nepal,NPL,2/4/2020,1,1,1,
Nepal,NPL,2/5/2020,1,1,1,
Nepal,NPL,2/6/2020,1,1,1,
Nepal,NPL,2/7/2020,1,1,1,
Nepal,NPL,2/8/2020,1,1,1,
Nepal,NPL,2/9/2020,1,1,1,
Nepal,NPL,2/10/2020,1,1,1,
Nepal,NPL,2/11/2020,1,1,1,
Nepal,NPL,2/12/2020,1,1,1,
Nepal,NPL,2/13/2020,1,1,1,
Nepal,NPL,2/14/2020,1,1,1,
Nepal,NPL,2/15/2020,1,1,1,
Nepal,NPL,2/16/2020,1,1,1,
Nepal,NPL,2/17/2020,1,1,1,
Nepal,NPL,2/18/2020,1,1,1,
Nepal,NPL,2/19/2020,1,1,1,
Nepal,NPL,2/20/2020,1,1,1,
Nepal,NPL,2/21/2020,1,1,1,
Nepal,NPL,2/22/2020,1,1,1,
Nepal,NPL,2/23/2020,1,1,1,
Nepal,NPL,2/24/2020,1,1,1,
Nepal,NPL,2/25/2020,1,1,1,
Nepal,NPL,2/26/2020,1,1,1,
Nepal,NPL,2/27/2020,1,1,1,
Nepal,NPL,2/28/2020,1,1,1,
Nepal,NPL,2/29/2020,1,1,1,
Nepal,NPL,3/1/2020,1,1,1,
Nepal,NPL,3/2/2020,1,1,1,
Nepal,NPL,3/3/2020,1,1,,
Nepal,NPL,3/4/2020,1,1,,
Nepal,NPL,3/5/2020,1,1,,
Nepal,NPL,3/6/2020,1,1,,
Nepal,NPL,3/7/2020,1,1,,
Nepal,NPL,3/8/2020,1,1,,
Nepal,NPL,3/9/2020,1,1,,
Nepal,NPL,3/10/2020,1,1,,
Nepal,NPL,3/11/2020,1,1,,
Nepal,NPL,3/12/2020,1,1,,
Nepal,NPL,3/13/2020,1,1,,
Nepal,NPL,3/14/2020,1,1,,
Nepal,NPL,3/15/2020,1,1,1,
Nepal,NPL,3/16/2020,1,1,,
Nepal,NPL,3/17/2020,1,1,1,
Netherlands,NLD,1/22/2020,0,,,
Netherlands,NLD,1/23/2020,0,,,
Netherlands,NLD,1/24/2020,0,,,
Netherlands,NLD,1/25/2020,0,,,
Netherlands,NLD,1/26/2020,0,,,
Netherlands,NLD,1/27/2020,0,,,
Netherlands,NLD,1/28/2020,0,,,
Netherlands,NLD,1/29/2020,0,,,
Netherlands,NLD,1/30/2020,0,,,
Netherlands,NLD,1/31/2020,0,,,
Netherlands,NLD,2/1/2020,0,,,
Netherlands,NLD,2/2/2020,0,,,
Netherlands,NLD,2/3/2020,0,,,
Netherlands,NLD,2/4/2020,0,,,
Netherlands,NLD,2/5/2020,0,,,
Netherlands,NLD,2/6/2020,0,,,
Netherlands,NLD,2/7/2020,0,,,
Netherlands,NLD,2/8/2020,0,,,
Netherlands,NLD,2/9/2020,0,,,
Netherlands,NLD,2/10/2020,0,,,
Netherlands,NLD,2/11/2020,0,,,
Netherlands,NLD,2/12/2020,0,,,
Netherlands,NLD,2/13/2020,0,,,
Netherlands,NLD,2/14/2020,0,,,
Netherlands,NLD,2/15/2020,0,,,
Netherlands,NLD,2/16/2020,0,,,
Netherlands,NLD,2/17/2020,0,,,
Netherlands,NLD,2/18/2020,0,,,
Netherlands,NLD,2/19/2020,0,,,
